user_id,cluster,segment
111237,3,High Engagement Users
111238,3,High Engagement Users
111239,2,Occasional Users
111240,0,Low Engagement / At-Risk Users
111241,0,Low Engagement / At-Risk Users
111242,2,Occasional Users
111243,3,High Engagement Users
111244,1,Moderate Engagement Users
111245,2,Occasional Users
111246,3,High Engagement Users
111247,1,Moderate Engagement Users
111248,2,Occasional Users
111249,3,High Engagement Users
111250,1,Moderate Engagement Users
111251,1,Moderate Engagement Users
111252,3,High Engagement Users
111253,3,High Engagement Users
111254,2,Occasional Users
111255,1,Moderate Engagement Users
111256,1,Moderate Engagement Users
111257,0,Low Engagement / At-Risk Users
111258,3,High Engagement Users
111259,1,Moderate Engagement Users
111260,3,High Engagement Users
111261,1,Moderate Engagement Users
111262,0,Low Engagement / At-Risk Users
111263,3,High Engagement Users
111264,2,Occasional Users
111265,1,Moderate Engagement Users
111266,3,High Engagement Users
111267,3,High Engagement Users
111268,1,Moderate Engagement Users
111269,3,High Engagement Users
111270,2,Occasional Users
111271,3,High Engagement Users
111272,0,Low Engagement / At-Risk Users
111273,2,Occasional Users
111274,2,Occasional Users
111275,3,High Engagement Users
111276,3,High Engagement Users
111277,1,Moderate Engagement Users
111278,3,High Engagement Users
111279,2,Occasional Users
111280,3,High Engagement Users
111281,0,Low Engagement / At-Risk Users
111282,1,Moderate Engagement Users
111283,1,Moderate Engagement Users
111284,0,Low Engagement / At-Risk Users
111285,1,Moderate Engagement Users
111286,3,High Engagement Users
111287,2,Occasional Users
111288,1,Moderate Engagement Users
111289,0,Low Engagement / At-Risk Users
111290,1,Moderate Engagement Users
111291,2,Occasional Users
111292,2,Occasional Users
111293,0,Low Engagement / At-Risk Users
111294,1,Moderate Engagement Users
111295,3,High Engagement Users
111296,1,Moderate Engagement Users
111297,2,Occasional Users
111298,1,Moderate Engagement Users
111299,1,Moderate Engagement Users
111300,1,Moderate Engagement Users
111301,3,High Engagement Users
111302,0,Low Engagement / At-Risk Users
111303,3,High Engagement Users
111304,2,Occasional Users
111305,2,Occasional Users
111306,2,Occasional Users
111307,3,High Engagement Users
111308,3,High Engagement Users
111309,3,High Engagement Users
111310,3,High Engagement Users
111311,2,Occasional Users
111312,3,High Engagement Users
111313,3,High Engagement Users
111314,1,Moderate Engagement Users
111315,0,Low Engagement / At-Risk Users
111316,3,High Engagement Users
111317,2,Occasional Users
111318,0,Low Engagement / At-Risk Users
111319,3,High Engagement Users
111320,3,High Engagement Users
111321,3,High Engagement Users
111322,1,Moderate Engagement Users
111323,3,High Engagement Users
111324,3,High Engagement Users
111325,0,Low Engagement / At-Risk Users
111326,2,Occasional Users
111327,1,Moderate Engagement Users
111328,2,Occasional Users
111329,0,Low Engagement / At-Risk Users
111330,0,Low Engagement / At-Risk Users
111331,2,Occasional Users
111332,3,High Engagement Users
111333,3,High Engagement Users
111334,3,High Engagement Users
111335,2,Occasional Users
111336,0,Low Engagement / At-Risk Users
111337,3,High Engagement Users
111338,0,Low Engagement / At-Risk Users
111339,3,High Engagement Users
111340,0,Low Engagement / At-Risk Users
111341,0,Low Engagement / At-Risk Users
111342,1,Moderate Engagement Users
111343,3,High Engagement Users
111344,0,Low Engagement / At-Risk Users
111345,1,Moderate Engagement Users
111346,0,Low Engagement / At-Risk Users
111347,0,Low Engagement / At-Risk Users
111348,3,High Engagement Users
111349,1,Moderate Engagement Users
111350,0,Low Engagement / At-Risk Users
111351,3,High Engagement Users
111352,0,Low Engagement / At-Risk Users
111353,1,Moderate Engagement Users
111354,0,Low Engagement / At-Risk Users
111355,1,Moderate Engagement Users
111356,1,Moderate Engagement Users
111357,0,Low Engagement / At-Risk Users
111358,1,Moderate Engagement Users
111359,0,Low Engagement / At-Risk Users
111360,2,Occasional Users
111361,3,High Engagement Users
111362,3,High Engagement Users
111363,3,High Engagement Users
111364,0,Low Engagement / At-Risk Users
111365,0,Low Engagement / At-Risk Users
111366,2,Occasional Users
111367,1,Moderate Engagement Users
111368,1,Moderate Engagement Users
111369,3,High Engagement Users
111370,3,High Engagement Users
111371,3,High Engagement Users
111372,2,Occasional Users
111373,1,Moderate Engagement Users
111374,2,Occasional Users
111375,2,Occasional Users
111376,0,Low Engagement / At-Risk Users
111377,3,High Engagement Users
111378,3,High Engagement Users
111379,1,Moderate Engagement Users
111380,3,High Engagement Users
111381,3,High Engagement Users
111382,3,High Engagement Users
111383,2,Occasional Users
111384,2,Occasional Users
111385,0,Low Engagement / At-Risk Users
111386,0,Low Engagement / At-Risk Users
111387,0,Low Engagement / At-Risk Users
111388,3,High Engagement Users
111389,0,Low Engagement / At-Risk Users
111390,0,Low Engagement / At-Risk Users
111391,1,Moderate Engagement Users
111392,0,Low Engagement / At-Risk Users
111393,1,Moderate Engagement Users
111394,0,Low Engagement / At-Risk Users
111395,0,Low Engagement / At-Risk Users
111396,0,Low Engagement / At-Risk Users
111397,3,High Engagement Users
111398,0,Low Engagement / At-Risk Users
111399,3,High Engagement Users
111400,1,Moderate Engagement Users
111401,3,High Engagement Users
111402,3,High Engagement Users
111403,0,Low Engagement / At-Risk Users
111404,2,Occasional Users
111405,3,High Engagement Users
111406,0,Low Engagement / At-Risk Users
111407,1,Moderate Engagement Users
111408,0,Low Engagement / At-Risk Users
111409,1,Moderate Engagement Users
111410,1,Moderate Engagement Users
111411,1,Moderate Engagement Users
111412,3,High Engagement Users
111413,0,Low Engagement / At-Risk Users
111414,0,Low Engagement / At-Risk Users
111415,0,Low Engagement / At-Risk Users
111416,1,Moderate Engagement Users
111417,0,Low Engagement / At-Risk Users
111418,2,Occasional Users
111419,3,High Engagement Users
111420,3,High Engagement Users
111421,3,High Engagement Users
111422,1,Moderate Engagement Users
111423,3,High Engagement Users
111424,3,High Engagement Users
111425,3,High Engagement Users
111426,2,Occasional Users
111427,1,Moderate Engagement Users
111428,3,High Engagement Users
111429,0,Low Engagement / At-Risk Users
111430,0,Low Engagement / At-Risk Users
111431,0,Low Engagement / At-Risk Users
111432,3,High Engagement Users
111433,3,High Engagement Users
111434,0,Low Engagement / At-Risk Users
111435,1,Moderate Engagement Users
111436,3,High Engagement Users
111437,1,Moderate Engagement Users
111438,2,Occasional Users
111439,2,Occasional Users
111440,1,Moderate Engagement Users
111441,1,Moderate Engagement Users
111442,0,Low Engagement / At-Risk Users
111443,3,High Engagement Users
111444,1,Moderate Engagement Users
111445,0,Low Engagement / At-Risk Users
111446,1,Moderate Engagement Users
111447,2,Occasional Users
111448,0,Low Engagement / At-Risk Users
111449,1,Moderate Engagement Users
111450,2,Occasional Users
111451,1,Moderate Engagement Users
111452,3,High Engagement Users
111453,2,Occasional Users
111454,3,High Engagement Users
111455,3,High Engagement Users
111456,2,Occasional Users
111457,3,High Engagement Users
111458,3,High Engagement Users
111459,3,High Engagement Users
111460,3,High Engagement Users
111461,3,High Engagement Users
111462,3,High Engagement Users
111463,2,Occasional Users
111464,0,Low Engagement / At-Risk Users
111465,0,Low Engagement / At-Risk Users
111466,3,High Engagement Users
111467,0,Low Engagement / At-Risk Users
111468,3,High Engagement Users
111469,1,Moderate Engagement Users
111470,1,Moderate Engagement Users
111471,0,Low Engagement / At-Risk Users
111472,0,Low Engagement / At-Risk Users
111473,3,High Engagement Users
111474,1,Moderate Engagement Users
111475,0,Low Engagement / At-Risk Users
111476,1,Moderate Engagement Users
111477,3,High Engagement Users
111478,3,High Engagement Users
111479,0,Low Engagement / At-Risk Users
111480,3,High Engagement Users
111481,1,Moderate Engagement Users
111482,1,Moderate Engagement Users
111483,3,High Engagement Users
111484,1,Moderate Engagement Users
111485,1,Moderate Engagement Users
111486,1,Moderate Engagement Users
111487,3,High Engagement Users
111488,1,Moderate Engagement Users
111489,2,Occasional Users
111490,1,Moderate Engagement Users
111491,2,Occasional Users
111492,2,Occasional Users
111493,0,Low Engagement / At-Risk Users
111494,0,Low Engagement / At-Risk Users
111495,1,Moderate Engagement Users
111496,1,Moderate Engagement Users
111497,1,Moderate Engagement Users
111498,1,Moderate Engagement Users
111499,3,High Engagement Users
111500,3,High Engagement Users
111501,1,Moderate Engagement Users
111502,0,Low Engagement / At-Risk Users
111503,1,Moderate Engagement Users
111504,2,Occasional Users
111505,3,High Engagement Users
111506,0,Low Engagement / At-Risk Users
111507,1,Moderate Engagement Users
111508,2,Occasional Users
111509,0,Low Engagement / At-Risk Users
111510,2,Occasional Users
111511,1,Moderate Engagement Users
111512,0,Low Engagement / At-Risk Users
111513,1,Moderate Engagement Users
111514,3,High Engagement Users
111515,0,Low Engagement / At-Risk Users
111516,0,Low Engagement / At-Risk Users
111517,3,High Engagement Users
111518,0,Low Engagement / At-Risk Users
111519,1,Moderate Engagement Users
111520,2,Occasional Users
111521,0,Low Engagement / At-Risk Users
111522,2,Occasional Users
111523,1,Moderate Engagement Users
111524,3,High Engagement Users
111525,3,High Engagement Users
111526,2,Occasional Users
111527,3,High Engagement Users
111528,2,Occasional Users
111529,2,Occasional Users
111530,1,Moderate Engagement Users
111531,2,Occasional Users
111532,3,High Engagement Users
111533,1,Moderate Engagement Users
111534,1,Moderate Engagement Users
111535,1,Moderate Engagement Users
111536,3,High Engagement Users
111537,2,Occasional Users
111538,3,High Engagement Users
111539,3,High Engagement Users
111540,1,Moderate Engagement Users
111541,0,Low Engagement / At-Risk Users
111542,3,High Engagement Users
111543,3,High Engagement Users
111544,1,Moderate Engagement Users
111545,1,Moderate Engagement Users
111546,1,Moderate Engagement Users
111547,1,Moderate Engagement Users
111548,1,Moderate Engagement Users
111549,3,High Engagement Users
111550,3,High Engagement Users
111551,1,Moderate Engagement Users
111552,1,Moderate Engagement Users
111553,3,High Engagement Users
111554,3,High Engagement Users
111555,1,Moderate Engagement Users
111556,0,Low Engagement / At-Risk Users
111557,2,Occasional Users
111558,2,Occasional Users
111559,3,High Engagement Users
111560,0,Low Engagement / At-Risk Users
111561,1,Moderate Engagement Users
111562,1,Moderate Engagement Users
111563,3,High Engagement Users
111564,2,Occasional Users
111565,1,Moderate Engagement Users
111566,2,Occasional Users
111567,2,Occasional Users
111568,3,High Engagement Users
111569,3,High Engagement Users
111570,1,Moderate Engagement Users
111571,1,Moderate Engagement Users
111572,1,Moderate Engagement Users
111573,3,High Engagement Users
111574,3,High Engagement Users
111575,1,Moderate Engagement Users
111576,0,Low Engagement / At-Risk Users
111577,0,Low Engagement / At-Risk Users
111578,0,Low Engagement / At-Risk Users
111579,0,Low Engagement / At-Risk Users
111580,0,Low Engagement / At-Risk Users
111581,2,Occasional Users
111582,3,High Engagement Users
111583,0,Low Engagement / At-Risk Users
111584,2,Occasional Users
111585,1,Moderate Engagement Users
111586,2,Occasional Users
111587,1,Moderate Engagement Users
111588,2,Occasional Users
111589,1,Moderate Engagement Users
111590,0,Low Engagement / At-Risk Users
111591,0,Low Engagement / At-Risk Users
111592,3,High Engagement Users
111593,2,Occasional Users
111594,3,High Engagement Users
111595,2,Occasional Users
111596,3,High Engagement Users
111597,1,Moderate Engagement Users
111598,1,Moderate Engagement Users
111599,1,Moderate Engagement Users
111600,2,Occasional Users
111601,1,Moderate Engagement Users
111602,1,Moderate Engagement Users
111603,2,Occasional Users
111604,3,High Engagement Users
111605,1,Moderate Engagement Users
111606,1,Moderate Engagement Users
111607,1,Moderate Engagement Users
111608,3,High Engagement Users
111609,3,High Engagement Users
111610,0,Low Engagement / At-Risk Users
111611,3,High Engagement Users
111612,1,Moderate Engagement Users
111613,3,High Engagement Users
111614,2,Occasional Users
111615,3,High Engagement Users
111616,1,Moderate Engagement Users
111617,3,High Engagement Users
111618,3,High Engagement Users
111619,1,Moderate Engagement Users
111620,0,Low Engagement / At-Risk Users
111621,1,Moderate Engagement Users
111622,3,High Engagement Users
111623,0,Low Engagement / At-Risk Users
111624,2,Occasional Users
111625,1,Moderate Engagement Users
111626,1,Moderate Engagement Users
111627,3,High Engagement Users
111628,3,High Engagement Users
111629,1,Moderate Engagement Users
111630,1,Moderate Engagement Users
111631,0,Low Engagement / At-Risk Users
111632,1,Moderate Engagement Users
111633,0,Low Engagement / At-Risk Users
111634,3,High Engagement Users
111635,0,Low Engagement / At-Risk Users
111636,2,Occasional Users
111637,0,Low Engagement / At-Risk Users
111638,1,Moderate Engagement Users
111639,0,Low Engagement / At-Risk Users
111640,3,High Engagement Users
111641,0,Low Engagement / At-Risk Users
111642,2,Occasional Users
111643,0,Low Engagement / At-Risk Users
111644,1,Moderate Engagement Users
111645,3,High Engagement Users
111646,2,Occasional Users
111647,3,High Engagement Users
111648,1,Moderate Engagement Users
111649,2,Occasional Users
111650,1,Moderate Engagement Users
111651,0,Low Engagement / At-Risk Users
111652,3,High Engagement Users
111653,1,Moderate Engagement Users
111654,1,Moderate Engagement Users
111655,3,High Engagement Users
111656,1,Moderate Engagement Users
111657,1,Moderate Engagement Users
111658,0,Low Engagement / At-Risk Users
111659,3,High Engagement Users
111660,1,Moderate Engagement Users
111661,2,Occasional Users
111662,2,Occasional Users
111663,2,Occasional Users
111664,3,High Engagement Users
111665,3,High Engagement Users
111666,3,High Engagement Users
111667,1,Moderate Engagement Users
111668,0,Low Engagement / At-Risk Users
111669,3,High Engagement Users
111670,1,Moderate Engagement Users
111671,0,Low Engagement / At-Risk Users
111672,3,High Engagement Users
111673,1,Moderate Engagement Users
111674,3,High Engagement Users
111675,3,High Engagement Users
