user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score
U08939,29.0,Female,USA,Android,Free,136,22,9.63,73,6,2,0,0,16,32,0.09,2,117.85,1,0.18
U08940,59.0,Female,Australia,Android,Free,54,15,8.18,84,12,2,0,0,18,163,0.338,3,140.22,0,0.465
U08941,47.0,Female,UK,iOS,Free,74,23,14.74,119,33,2,0,0,20,112,0.396,3,174.08,0,0.484
U08942,49.0,Male,USA,iOS,Free,58,21,9.03,157,39,14,1,1,13,63,0.625,3,116.06,0,0.574
U08943,49.0,Male,USA,iOS,Premium,182,33,21.63,362,80,20,2,5,13,12,0.024,1,66.18,0,0.181
U08944,59.0,Male,Australia,Android,Basic,64,20,10.74,129,38,2,0,0,15,61,0.027,3,136.24,0,0.626
U08945,49.0,Male,India,iOS,Premium,107,21,9.98,158,36,5,1,1,13,168,0.169,1,59.72,0,0.516
U08946,43.0,Male,UK,Android,Premium,55,29,7.7,251,72,8,1,0,14,154,0.391,5,104.33,0,0.448
U08947,18.0,Female,Germany,iOS,Free,83,22,11.1,142,38,4,0,0,10,89,0.576,4,179.05,0,0.432
U08948,59.0,Female,Germany,iOS,Premium,177,20,15.3,143,42,9,0,0,10,39,0.187,4,81.94,0,0.39
U08949,19.0,Male,Germany,Android,Free,63,26,20.93,142,25,3,0,0,11,54,0.17,2,59.88,0,0.381
U08950,34.0,Female,Australia,iOS,Free,53,25,4.94,167,45,13,1,0,14,158,0.563,4,120.06,1,0.24
U08951,47.0,Male,USA,Android,Basic,37,21,8.36,109,27,8,1,1,9,105,0.096,1,56.85,0,0.633
U08952,,Male,USA,Android,Free,61,19,14.78,178,16,3,0,0,14,174,0.218,4,86.1,0,0.518
U08953,24.0,Female,Singapore,Android,Free,40,28,19.68,287,45,10,0,3,14,0,0.101,4,163.12,1,0.185
U08954,44.0,Female,Australia,Android,Free,124,26,11.86,298,50,20,4,3,10,26,0.149,4,98.75,0,0.302
U08955,26.0,Female,India,iOS,Basic,116,21,12.86,116,32,4,0,1,13,116,0.094,0,0.0,0,0.591
U08956,39.0,Male,USA,iOS,Free,102,26,8.41,284,40,3,0,0,13,43,0.261,2,90.7,0,0.418
U08957,51.0,Male,USA,iOS,Premium,80,37,11.16,320,89,29,0,5,19,55,0.233,2,136.25,0,0.263
U08958,18.0,Female,Australia,iOS,Basic,105,30,15.75,284,29,6,1,1,12,133,0.415,3,57.87,1,0.3
U08959,26.0,Other,USA,Android,Premium,128,22,22.1,225,37,13,2,1,6,92,0.465,2,132.89,0,0.394
U08960,37.0,Male,Canada,iOS,Free,65,26,20.94,191,17,3,0,0,12,144,0.104,4,341.2,0,0.491
U08961,36.0,Female,India,Android,Basic,149,14,15.68,102,12,1,0,0,14,23,0.165,3,86.67,0,0.442
U08962,53.0,Male,Canada,iOS,Free,83,17,2.54,66,10,1,0,0,14,146,0.139,0,0.0,1,0.269
U08963,57.0,Male,USA,Android,Free,218,21,8.01,108,31,4,0,0,13,99,0.117,3,203.31,0,0.407
U08964,21.0,Female,India,iOS,Free,20,21,10.11,144,27,2,0,0,9,51,0.325,1,112.62,1,0.57
U08965,26.0,Female,Canada,Android,Free,127,28,21.13,182,34,14,2,2,13,45,0.048,2,79.69,0,0.437
U08966,58.0,Female,India,Android,Premium,161,30,5.73,182,24,2,0,0,15,152,0.246,1,33.63,0,0.324
U08967,39.0,Female,Canada,iOS,Premium,67,17,12.72,138,23,6,0,1,17,164,0.13,1,79.57,1,0.225
U08968,35.0,Female,Singapore,Android,Premium,154,24,13.35,219,18,3,0,0,13,169,0.064,3,24.05,0,0.501
U08969,29.0,Male,Germany,Android,Free,180,25,8.28,160,29,11,0,0,5,61,0.333,3,46.15,1,0.048
U08970,59.0,Female,Australia,iOS,Premium,163,26,7.88,284,49,14,2,2,9,126,0.261,2,67.5,0,0.604
U08971,60.0,Other,USA,Android,Free,164,25,10.3,135,12,1,0,0,19,122,0.256,5,272.25,0,0.38
U08972,56.0,Male,USA,Android,Free,55,23,9.92,107,24,7,0,1,10,37,0.273,3,63.98,0,0.672
U08973,26.0,Male,Singapore,Android,Basic,303,34,23.42,279,43,9,2,2,10,3,0.077,0,0.0,0,0.089
U08974,23.0,Other,India,iOS,Free,20,22,6.66,136,35,2,0,0,9,105,0.317,2,32.14,0,0.657
U08975,36.0,Male,India,iOS,Free,81,29,14.48,228,66,10,0,0,13,171,0.16,2,301.14,1,0.05
U08976,24.0,Male,Australia,Android,Free,100,28,11.1,156,17,4,0,0,15,152,0.236,3,61.59,0,0.378
U08977,33.0,Male,USA,iOS,Free,136,27,18.68,249,44,2,0,0,7,111,0.1,3,66.42,0,0.363
U08978,22.0,Male,Germany,Android,Free,66,23,10.76,276,56,16,0,4,15,57,0.219,0,0.0,1,0.24
U08979,33.0,Male,USA,iOS,Free,60,22,8.04,96,14,1,0,0,6,147,0.199,1,56.41,0,0.543
U08980,18.0,Female,USA,iOS,Free,144,28,14.54,138,15,3,0,0,10,56,0.261,2,25.35,1,0.097
U08981,54.0,Female,UK,Android,Free,51,23,10.81,137,34,13,1,2,14,120,0.025,6,15.27,0,0.566
U08982,56.0,Female,Canada,iOS,Basic,27,25,3.84,283,44,15,0,5,10,139,0.236,0,0.0,0,0.555
U08983,36.0,Female,Canada,iOS,Premium,145,28,15.7,149,25,6,0,0,14,56,0.343,4,90.8,1,0.093
U08984,54.0,Female,India,Android,Free,56,28,18.87,172,34,8,1,0,11,99,0.305,4,404.33,0,0.455
U08985,34.0,Female,Germany,Android,Free,68,21,12.82,134,20,2,0,0,13,28,0.249,2,44.13,0,0.6
U08986,43.0,Female,USA,iOS,Free,35,24,11.71,146,21,6,1,0,11,94,0.215,3,142.02,1,0.329
U08987,39.0,Male,India,Android,Free,161,29,11.07,217,48,18,3,6,11,35,0.337,1,29.83,1,0.0
U08988,25.0,Male,UK,Android,Free,47,24,13.39,100,23,8,0,1,8,62,0.067,2,24.2,1,0.34
U08989,50.0,Male,India,iOS,Basic,135,23,7.6,201,28,4,0,0,6,47,0.224,2,71.81,0,0.348
U08990,19.0,Male,UK,iOS,Premium,163,23,15.36,216,39,6,0,1,19,91,0.332,0,0.0,0,0.223
U08991,47.0,Female,India,Android,Premium,71,22,10.49,55,14,5,0,0,8,170,0.182,1,21.12,0,0.498
U08992,37.0,Male,Australia,iOS,Premium,77,28,8.19,200,36,16,2,4,11,38,0.341,1,22.48,1,0.15
U08993,35.0,Female,India,iOS,Free,57,22,16.8,166,38,7,0,2,16,119,0.184,4,335.45,0,0.541
U08994,60.0,Male,USA,Android,Free,151,30,16.45,152,23,9,1,2,15,169,0.46,0,0.0,0,0.309
U08995,27.0,Female,India,Android,Premium,177,31,12.39,266,42,3,0,0,17,128,0.138,2,57.84,0,0.205
U08996,41.0,Male,Canada,iOS,Premium,117,32,4.88,298,53,8,0,0,11,134,0.359,1,44.54,1,0.23
U08997,21.0,Female,India,Android,Free,80,25,6.37,213,31,4,0,0,15,0,0.402,3,50.92,0,0.352
U08998,54.0,Female,Canada,iOS,Free,99,28,20.14,194,25,10,1,2,8,111,0.587,3,43.97,1,0.243
U08999,21.0,Male,Canada,iOS,Free,193,27,15.25,312,28,9,1,1,15,179,0.286,1,67.44,1,0.0
U09000,30.0,Male,USA,iOS,Free,172,20,11.1,242,42,6,1,0,12,3,0.318,1,8.45,0,0.367
U09001,42.0,Male,USA,Android,Premium,17,21,16.38,151,43,17,0,2,17,174,0.196,0,0.0,1,0.442
U09002,30.0,Female,Germany,Android,Basic,53,17,18.35,121,17,2,0,0,15,177,0.107,1,8.96,0,0.622
U09003,35.0,Male,India,Android,Basic,68,23,12.77,168,22,5,0,0,11,102,0.278,3,186.59,0,0.586
U09004,41.0,Female,UK,iOS,Free,64,26,21.48,179,47,19,1,2,8,139,0.04,1,57.64,0,0.416
U09005,19.0,Male,UK,Android,Premium,144,23,12.67,195,57,18,3,0,9,120,0.105,0,0.0,1,0.179
U09006,50.0,Male,Canada,Android,Free,74,30,4.08,205,44,9,0,0,16,131,0.31,2,89.11,1,0.222
U09007,36.0,Female,USA,iOS,Basic,154,20,19.76,158,38,11,0,1,10,112,0.393,2,242.42,0,0.422
U09008,26.0,Male,Germany,iOS,Basic,87,25,7.04,165,23,9,0,3,14,8,0.178,2,61.72,1,0.178
U09009,45.0,Female,India,iOS,Free,91,25,9.44,164,25,1,0,0,11,105,0.379,1,44.38,1,0.343
U09010,52.0,Male,Australia,Android,Basic,202,28,15.36,223,30,4,0,1,15,71,0.013,4,158.87,1,0.0
U09011,56.0,Female,UK,Android,Free,89,20,17.36,124,24,7,1,1,11,133,0.308,2,40.22,0,0.672
U09012,27.0,Male,Australia,Android,Premium,94,25,2.53,172,38,14,1,1,11,123,0.258,3,172.14,0,0.39
U09013,18.0,Female,Singapore,iOS,Free,58,27,1.0,122,19,7,1,1,9,49,0.278,5,490.16,1,0.331
U09014,59.0,Male,India,Android,Basic,116,22,3.14,104,29,10,1,0,12,109,0.036,1,96.35,0,0.516
U09015,38.0,Male,India,Android,Free,211,25,8.09,177,40,16,3,1,14,66,0.251,5,93.92,0,0.279
U09016,26.0,Female,India,Android,Free,36,17,18.83,90,8,1,0,0,17,128,0.317,1,10.67,1,0.512
U09017,32.0,Male,USA,Android,Free,43,15,12.8,95,23,6,1,0,8,147,0.283,6,708.6,0,0.779
U09018,52.0,Male,USA,iOS,Free,61,20,9.22,63,9,3,0,0,15,69,0.666,3,60.52,0,0.641
U09019,22.0,Male,USA,Android,Basic,51,26,9.48,312,52,21,2,3,7,58,0.231,1,88.21,0,0.588
U09020,58.0,Male,India,Android,Free,124,23,15.41,194,47,7,0,0,11,8,0.323,2,119.59,0,0.389
U09021,39.0,Female,Germany,iOS,Free,81,29,17.63,293,23,2,0,0,15,166,0.092,3,154.69,1,0.052
U09022,58.0,Female,India,Android,Premium,135,26,7.53,161,27,10,0,1,18,53,0.068,0,0.0,0,0.464
U09023,40.0,Male,UK,Android,Basic,28,18,21.32,131,31,7,0,1,10,100,0.217,4,131.92,1,0.324
U09024,24.0,Female,Germany,Android,Free,83,13,10.59,124,24,5,1,0,9,63,0.049,3,289.91,0,0.586
U09025,40.0,Female,,iOS,Free,215,31,16.93,166,39,2,0,0,6,51,0.382,4,77.89,1,0.0
U09026,42.0,Male,USA,iOS,Free,54,22,3.33,170,39,2,0,0,14,36,0.419,5,43.03,0,0.612
U09027,44.0,Male,Canada,iOS,Premium,72,13,6.52,96,23,1,0,0,3,179,0.497,0,0.0,0,0.593
U09028,58.0,Male,Singapore,iOS,Free,80,24,,146,27,4,0,1,10,21,0.417,1,54.82,1,0.305
U09029,23.0,Female,UK,Android,Free,175,24,8.43,185,15,6,0,0,11,13,0.259,0,0.0,1,0.13
U09030,51.0,Male,Canada,Android,Free,166,26,1.0,130,26,7,1,2,19,86,0.532,2,42.11,0,0.45
U09031,26.0,Male,India,Android,Free,215,26,12.56,157,38,9,1,1,11,143,0.286,2,42.08,1,0.0
U09032,50.0,Male,India,Android,Free,106,27,21.32,189,20,4,0,0,12,147,0.418,1,10.82,0,0.389
U09033,23.0,Female,Australia,iOS,Free,59,24,7.11,207,32,11,2,1,9,84,0.131,0,0.0,0,0.612
U09034,54.0,Male,Australia,iOS,Free,124,29,12.69,126,31,12,0,2,8,44,0.176,2,41.09,0,0.377
U09035,48.0,Female,India,Android,Premium,83,13,14.03,152,35,15,2,2,11,170,0.21,1,45.62,1,0.267
U09036,51.0,Female,USA,iOS,Free,85,24,14.25,85,22,6,0,1,11,141,0.172,3,109.08,1,0.118
U09037,58.0,Female,Germany,iOS,Premium,155,24,10.75,114,18,6,0,1,11,13,0.15,3,101.45,1,0.136
U09038,46.0,Male,India,iOS,Free,57,32,11.91,279,74,19,0,2,10,11,0.478,1,77.51,0,0.571
U09039,31.0,Male,Canada,iOS,Free,168,31,11.82,124,19,5,1,0,16,34,0.22,1,37.16,1,0.007
U09040,53.0,Female,USA,iOS,Free,101,32,6.15,260,29,8,0,1,10,78,0.419,2,99.01,1,0.0
U09041,53.0,Female,India,Android,Free,87,25,7.04,162,15,1,0,0,12,150,0.217,2,56.36,0,0.452
U09042,32.0,Female,India,iOS,Premium,250,30,9.05,291,34,4,0,1,19,99,0.32,0,0.0,0,0.154
U09043,25.0,Female,USA,iOS,Free,204,29,7.27,82,10,1,0,0,8,22,0.486,2,25.96,1,0.207
U09044,43.0,Male,Australia,iOS,Premium,75,25,20.89,181,26,3,0,0,16,154,0.339,4,51.4,0,0.538
U09045,53.0,Female,India,iOS,Premium,114,27,10.62,135,19,3,0,0,12,128,0.226,4,68.96,0,0.436
U09046,38.0,Female,Germany,iOS,Basic,16,23,5.59,253,60,5,1,0,17,62,0.126,1,18.4,1,0.434
U09047,45.0,Female,USA,Android,Basic,163,33,20.33,201,28,7,0,1,13,128,0.519,1,11.42,0,0.423
U09048,21.0,Female,India,Android,Free,158,38,9.87,219,44,17,0,2,13,153,0.245,1,59.15,0,0.24
U09049,33.0,Female,USA,Android,Free,220,24,9.59,257,71,19,2,6,12,13,0.56,3,351.88,0,0.274
U09050,39.0,Female,Singapore,Android,Basic,283,27,5.4,191,21,6,0,1,15,29,0.072,5,86.04,0,0.358
U09051,29.0,Female,UK,Android,Free,312,31,14.0,123,33,7,1,1,20,120,0.266,1,95.39,1,0.0
U09052,33.0,Female,USA,iOS,Basic,66,17,15.2,166,41,12,0,3,12,140,0.342,3,50.94,1,0.407
U09053,57.0,Male,USA,iOS,Free,90,24,9.76,138,20,4,0,0,16,179,0.287,2,79.46,0,0.561
U09054,55.0,Female,Canada,iOS,Free,131,29,7.98,298,29,12,1,3,10,17,0.125,1,17.65,1,0.026
U09055,59.0,Female,India,Android,Free,68,17,18.51,214,50,3,0,0,8,119,0.075,0,0.0,0,0.63
U09056,54.0,Female,Singapore,Android,Basic,126,28,18.81,154,27,2,0,0,17,133,0.161,1,39.07,0,0.26
U09057,46.0,Female,Germany,iOS,Free,110,24,15.1,223,39,16,1,1,6,49,0.229,5,373.26,0,0.548
U09058,35.0,Female,Germany,iOS,Basic,194,21,3.65,115,21,1,0,0,13,2,0.158,1,49.18,0,0.365
U09059,27.0,Female,Canada,Android,Basic,225,30,18.0,305,29,1,0,0,14,1,0.408,3,125.92,0,0.285
U09060,59.0,Male,UK,Android,Premium,134,22,15.3,87,18,4,0,0,20,88,0.42,2,81.3,1,0.347
U09061,56.0,Female,USA,iOS,Free,38,25,19.36,202,59,21,3,5,15,101,0.11,1,14.41,0,0.488
U09062,35.0,Male,USA,iOS,Free,140,32,13.63,342,84,35,7,9,7,159,0.493,1,48.01,0,0.357
U09063,18.0,Female,India,iOS,Free,108,18,14.6,78,18,4,0,0,12,76,0.408,2,101.24,1,0.159
U09064,56.0,Other,India,Android,Premium,88,24,13.59,184,40,3,0,0,16,74,0.227,1,36.48,1,0.342
U09065,38.0,Male,India,iOS,Free,150,32,10.12,146,27,4,0,1,12,139,0.133,4,269.7,1,0.05
U09066,18.0,Other,India,iOS,Free,155,21,9.32,120,10,0,0,0,15,176,0.4,2,44.56,1,0.159
U09067,32.0,Male,India,Android,Free,231,32,17.04,184,50,17,2,1,5,106,0.166,2,75.87,0,0.229
U09068,21.0,Female,Australia,Android,Premium,131,18,8.23,134,15,3,0,0,17,24,0.577,2,10.2,1,0.158
U09069,37.0,Male,India,Android,Free,56,25,4.05,314,53,13,2,0,15,106,0.476,7,596.97,1,0.184
U09070,27.0,Male,Australia,Android,Free,155,28,12.0,186,30,9,0,1,10,13,0.28,4,92.7,0,0.355
U09071,40.0,Female,USA,iOS,Free,156,25,6.5,171,49,8,0,1,11,150,0.238,3,72.71,0,0.439
U09072,58.0,Female,Singapore,iOS,Basic,91,16,14.66,131,28,5,0,1,9,76,0.355,1,8.23,0,0.718
U09073,51.0,Female,UK,Android,Free,110,25,17.62,184,42,11,0,2,12,31,0.34,2,33.44,0,0.308
U09074,50.0,Male,UK,iOS,Basic,37,25,16.52,197,42,2,0,0,13,39,0.167,0,0.0,1,0.243
U09075,51.0,Male,Canada,Android,Free,151,32,7.32,240,40,6,0,1,16,175,0.691,1,24.94,1,0.0
U09076,56.0,Female,USA,Android,Free,82,28,15.84,111,22,2,0,0,5,152,0.304,2,31.84,0,0.443
U09077,27.0,Male,UK,Android,Basic,102,29,7.92,163,20,8,1,1,10,27,0.338,2,126.89,0,0.318
U09078,37.0,Male,Canada,Android,Free,110,25,12.31,159,15,2,0,0,17,41,0.305,2,69.37,1,0.167
U09079,18.0,Female,Germany,Android,Premium,289,17,13.1,138,29,9,2,2,8,85,0.156,3,48.33,0,0.357
U09080,30.0,Female,Singapore,iOS,Free,156,32,14.65,380,111,42,1,12,10,67,,2,68.53,1,0.0
U09081,18.0,Male,Canada,Android,Free,164,28,11.37,257,69,15,2,4,12,79,0.239,4,10.63,0,0.183
U09082,22.0,Female,Germany,iOS,Free,150,32,1.74,147,19,4,0,1,10,87,0.115,1,51.42,0,0.24
U09083,,Female,UK,iOS,Free,225,31,4.34,286,46,13,0,3,10,167,0.252,0,0.0,1,0.023
U09084,32.0,Male,India,iOS,Free,81,24,13.38,140,11,4,0,0,7,108,0.053,4,35.15,0,0.508
U09085,45.0,Female,USA,Android,Free,55,23,8.58,132,39,15,1,1,22,23,0.342,0,0.0,1,0.399
U09086,48.0,Female,Germany,iOS,Free,117,20,7.8,145,28,11,1,3,11,40,0.286,1,31.05,1,0.389
U09087,40.0,Male,Canada,iOS,Free,109,19,,231,46,20,3,2,14,76,0.277,1,33.65,1,0.187
U09088,60.0,Female,India,iOS,Premium,106,24,5.63,116,28,7,1,1,13,7,0.411,3,176.59,1,0.103
U09089,34.0,Female,UK,Android,Free,81,27,9.86,242,49,6,0,1,12,135,0.205,1,23.2,1,0.222
U09090,51.0,Male,Canada,iOS,Premium,206,35,7.66,272,73,4,0,0,16,122,0.1,2,146.85,0,0.063
U09091,30.0,Male,Singapore,iOS,Free,202,30,9.3,315,80,32,7,7,14,126,0.572,0,0.0,1,0.0
U09092,31.0,Male,USA,iOS,Basic,108,16,16.7,99,26,8,0,2,9,178,0.261,4,376.13,0,0.568
U09093,28.0,Male,Germany,Android,Basic,50,24,7.05,159,47,15,2,1,15,85,0.272,2,91.7,0,0.477
U09094,45.0,Male,USA,iOS,Free,54,13,18.51,25,3,0,0,0,18,101,0.192,1,9.14,0,0.556
U09095,59.0,Female,UK,Android,Premium,124,19,12.81,174,36,7,0,1,11,57,0.417,0,0.0,0,0.464
U09096,49.0,Male,Australia,Android,Free,41,25,15.04,250,55,20,2,2,11,163,0.03,3,47.42,0,0.618
U09097,52.0,Male,Singapore,Android,Basic,37,22,11.53,167,33,5,0,0,14,73,0.505,1,24.57,0,0.574
U09098,48.0,Male,USA,iOS,Premium,149,27,7.47,238,34,3,0,1,6,33,0.233,2,41.26,0,0.393
U09099,34.0,Female,Germany,iOS,Free,126,37,10.39,130,10,1,0,0,8,92,0.179,0,0.0,0,0.358
U09100,,Female,UK,iOS,Free,97,32,20.16,304,39,10,1,2,5,173,0.586,4,340.11,0,0.417
U09101,27.0,Male,Canada,Android,Premium,104,18,16.3,98,25,8,0,0,13,17,0.136,0,0.0,1,0.233
U09102,25.0,Female,India,iOS,Free,240,27,19.68,261,42,7,0,1,17,142,0.435,1,5.86,1,0.0
U09103,38.0,Female,Australia,iOS,Basic,38,20,12.87,135,17,7,1,1,7,35,0.251,1,33.01,0,0.589
U09104,30.0,Female,Singapore,iOS,Premium,79,16,18.29,155,21,3,0,0,12,3,0.129,2,62.06,1,0.387
U09105,22.0,Male,Australia,iOS,Basic,173,24,11.69,171,49,5,0,0,8,130,0.211,5,284.62,1,0.015
U09106,23.0,Male,India,Android,Free,43,18,14.13,164,14,5,0,1,10,135,0.183,2,120.96,0,0.631
U09107,47.0,Other,India,iOS,Basic,33,21,14.97,51,8,1,0,0,9,81,0.105,4,291.14,1,0.322
U09108,48.0,Male,India,iOS,Basic,78,26,11.09,117,23,6,1,0,13,86,0.287,1,24.56,0,0.52
U09109,34.0,Female,Canada,Android,Premium,168,20,7.0,165,17,0,0,0,8,124,0.407,0,0.0,1,0.15
U09110,28.0,Female,Australia,iOS,Free,33,23,14.21,166,18,4,0,1,13,171,0.401,2,17.58,1,0.274
U09111,37.0,Female,Canada,Android,Basic,140,29,11.94,281,49,15,3,1,9,53,0.092,7,212.67,0,0.222
U09112,26.0,Male,Canada,Android,Free,23,26,17.01,246,27,6,0,1,8,153,0.072,1,36.58,1,0.349
U09113,19.0,Female,Germany,iOS,Basic,46,20,10.85,114,13,3,0,0,8,24,0.305,2,107.06,0,0.625
U09114,54.0,Female,USA,iOS,Free,91,34,7.81,219,26,2,0,0,7,80,0.362,2,96.31,0,0.401
U09115,18.0,Male,USA,Android,Free,60,24,17.12,242,66,11,1,1,14,110,0.323,2,161.54,1,0.279
U09116,21.0,Male,India,iOS,Free,302,28,10.81,191,54,21,1,6,17,141,0.379,1,52.41,1,0.0
U09117,53.0,Male,Singapore,iOS,Premium,37,31,22.63,266,70,22,1,5,11,14,0.72,3,141.28,1,0.37
U09118,42.0,Male,Singapore,iOS,Free,54,19,9.74,176,29,3,0,0,10,59,0.206,4,66.17,0,0.743
U09119,20.0,Male,India,Android,Free,108,21,13.26,190,42,3,0,0,16,97,0.274,1,19.65,0,0.437
U09120,26.0,Female,India,Android,Free,142,24,13.54,172,39,12,1,2,16,86,0.245,2,28.47,0,0.442
U09121,39.0,Female,Australia,Android,Free,104,25,13.96,180,35,5,0,0,14,151,0.363,5,61.84,0,0.387
U09122,40.0,Female,India,Android,Free,39,19,16.63,53,5,2,0,0,18,58,0.323,2,76.4,1,0.38
U09123,29.0,Male,India,iOS,Free,35,22,19.31,98,12,0,0,0,11,170,0.273,2,29.55,1,0.266
U09124,27.0,Male,Germany,iOS,Basic,131,28,9.37,284,53,11,2,1,11,2,0.185,1,28.33,1,0.125
U09125,51.0,Female,UK,Android,Premium,110,22,5.5,172,48,5,0,1,12,90,0.127,1,83.02,1,0.139
U09126,60.0,Female,India,iOS,Free,97,32,8.81,182,35,5,0,0,5,118,0.134,2,41.57,0,0.48
U09127,27.0,Female,USA,iOS,Basic,42,28,7.18,264,67,27,2,5,12,169,0.331,2,57.38,0,0.514
U09128,47.0,Male,India,iOS,Free,107,26,14.71,195,21,4,0,0,9,164,0.421,3,99.26,1,0.263
U09129,39.0,Female,UK,Android,Premium,115,24,4.96,45,4,0,0,0,11,131,0.186,2,88.45,0,0.35
U09130,23.0,Male,India,iOS,Free,41,21,6.15,74,7,1,0,0,15,1,0.568,5,128.3,0,0.544
U09131,19.0,Male,USA,Android,Basic,194,22,14.61,251,42,15,1,1,14,48,0.074,0,0.0,0,0.538
U09132,47.0,Female,Singapore,Android,Premium,98,29,5.18,209,24,4,0,0,9,92,0.087,1,55.4,1,0.147
U09133,19.0,Female,UK,iOS,Basic,69,20,2.88,97,11,2,0,0,11,59,0.169,2,161.24,0,0.593
U09134,49.0,Male,USA,iOS,Free,33,34,6.91,284,51,8,1,1,11,105,0.092,1,43.43,1,0.086
U09135,59.0,Female,Singapore,Android,Free,55,19,13.18,167,22,9,2,2,14,57,0.303,2,25.0,0,0.591
U09136,33.0,Female,USA,Android,Premium,80,17,,158,13,3,0,0,8,22,0.373,2,119.11,1,0.215
U09137,29.0,Female,Canada,iOS,Free,21,23,12.06,163,35,12,2,1,9,62,0.191,2,36.84,0,0.571
U09138,18.0,Male,USA,Android,Free,111,24,13.13,292,25,8,0,1,11,44,0.221,1,10.87,0,0.156
U09139,25.0,Male,USA,iOS,Premium,109,18,10.04,143,38,12,2,2,12,24,0.258,1,24.22,0,0.418
U09140,30.0,Female,USA,Android,Free,259,29,6.85,140,37,8,0,1,15,176,0.457,5,141.92,0,0.081
U09141,32.0,Female,UK,Android,Basic,27,21,16.65,191,41,9,1,0,10,82,,1,35.83,1,0.407
U09142,25.0,Male,USA,iOS,Basic,39,28,3.24,237,44,17,0,0,17,68,0.376,0,0.0,0,0.656
U09143,27.0,Male,Germany,Android,Free,59,17,10.6,124,16,6,0,0,17,49,0.197,2,57.94,1,0.438
U09144,22.0,Male,Canada,Android,Free,155,33,8.41,180,41,9,0,0,13,71,0.25,1,61.05,1,0.098
U09145,36.0,Male,Singapore,Android,Free,72,27,20.98,144,39,10,1,0,6,67,0.531,5,213.49,0,0.503
U09146,55.0,Female,USA,iOS,Free,166,35,12.63,264,63,26,3,7,18,113,0.567,1,30.65,1,0.0
U09147,28.0,Male,UK,Android,Free,29,23,7.57,281,33,10,1,2,9,113,0.33,2,62.58,1,0.396
U09148,60.0,Female,Germany,Android,Premium,17,24,6.06,187,24,9,1,2,19,65,0.327,5,329.08,1,0.388
U09149,37.0,Male,India,Android,Free,84,25,24.93,179,17,2,0,0,17,45,0.498,1,83.63,0,0.488
U09150,37.0,Male,Australia,Android,Premium,154,27,13.86,229,22,3,0,0,11,126,0.243,1,19.09,0,0.298
U09151,38.0,Female,UK,Android,Premium,149,23,7.89,73,12,4,0,0,12,147,0.341,1,22.17,0,0.295
U09152,35.0,Female,UK,iOS,Premium,33,25,23.27,251,43,8,1,0,10,31,0.45,4,99.23,0,0.478
U09153,27.0,Female,India,Android,Free,248,32,11.15,202,29,9,0,2,14,30,0.324,1,20.52,0,0.248
U09154,51.0,Female,India,iOS,Free,200,29,6.7,194,19,4,0,0,15,174,0.601,0,0.0,1,0.0
U09155,43.0,Male,Singapore,Android,Free,209,28,15.26,176,44,18,3,2,12,71,0.02,2,176.07,0,0.195
U09156,47.0,Female,India,iOS,Free,87,34,16.36,420,58,17,3,3,11,112,0.403,3,99.4,0,0.519
U09157,26.0,Male,UK,Android,Free,134,25,10.52,107,13,4,0,0,8,145,0.195,3,60.89,0,0.268
U09158,48.0,Female,Canada,Android,Free,143,30,13.03,293,66,3,0,0,12,95,0.365,4,40.78,0,0.128
U09159,59.0,Female,India,Android,Free,98,24,16.05,258,47,12,2,1,11,23,0.364,1,86.24,0,0.372
U09160,21.0,Male,UK,Android,Free,165,21,13.53,175,40,14,2,2,12,98,0.487,3,25.17,0,0.517
U09161,23.0,Female,Germany,Android,Premium,124,28,9.77,100,19,4,0,1,14,72,0.075,2,180.85,0,0.359
U09162,31.0,Female,Australia,Android,Free,132,29,7.05,192,18,4,0,0,13,158,0.406,1,87.32,0,0.548
U09163,21.0,Female,Germany,Android,Free,93,22,1.0,121,18,3,0,0,12,96,0.278,0,0.0,0,0.52
U09164,43.0,Male,USA,Android,Premium,70,26,17.26,205,57,7,0,0,10,27,0.213,5,50.74,1,0.29
U09165,56.0,Female,UK,Android,Free,65,19,7.08,176,23,9,1,2,13,163,0.26,2,108.64,0,0.553
U09166,34.0,Female,India,Android,Free,45,22,15.36,100,8,1,0,0,11,162,0.087,6,158.69,0,0.482
U09167,36.0,Female,Germany,iOS,Free,164,22,3.96,185,27,9,0,2,16,96,0.5,1,86.2,1,0.043
U09168,23.0,Male,India,iOS,Basic,120,33,13.04,94,22,2,0,0,5,106,0.347,1,37.97,0,0.274
U09169,46.0,Male,India,Android,Basic,212,28,15.79,135,19,3,0,0,14,55,0.556,6,312.48,0,0.278
U09170,28.0,Male,Australia,Android,Free,122,25,8.43,114,32,3,0,0,11,10,0.225,3,85.7,0,0.418
U09171,33.0,Female,USA,Android,Basic,149,24,11.06,216,33,9,1,1,10,14,0.322,1,40.95,1,0.216
U09172,47.0,Male,Canada,iOS,Free,34,18,9.73,115,10,2,0,0,19,127,0.192,5,40.76,0,0.627
U09173,42.0,Female,Singapore,Android,Free,123,18,11.4,127,20,6,0,0,11,4,0.276,5,467.37,0,0.514
